Fecha descarga;Fecha nacimiento;Ciudad;Código Postal
7-7-22 14:01;15/12/1996;;
7-7-22 14:01;15/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;16/12/1996;;
7-7-22 14:01;17/12/1996;;
7-7-22 14:01;17/12/1996;;
7-7-22 14:01;17/12/1996;;
7-7-22 14:01;18/12/1996;;
7-7-22 14:01;18/12/1996;;
7-7-22 14:01;18/12/1996;;
7-7-22 14:01;18/12/1996;;
7-7-22 14:01;18/12/1996;;
7-7-22 14:01;18/12/1996;;
7-7-22 14:01;18/12/1996;;
7-7-22 14:01;18/12/1996;;
7-7-22 14:01;19/12/1996;;
7-7-22 14:01;19/12/1996;;
7-7-22 14:01;19/12/1996;;
7-7-22 14:01;19/12/1996;;
7-7-22 14:01;19/12/1996;;
7-7-22 14:01;19/12/1996;;
7-7-22 14:01;19/12/1996;;
7-7-22 14:01;19/12/1996;;
7-7-22 14:01;19/12/1996;;
7-7-22 14:01;19/12/1996;;
7-7-22 14:01;19/12/1996;;
7-7-22 14:01;19/12/1996;;
7-7-22 14:01;20/12/1996;;
7-7-22 14:01;20/12/1996;;
7-7-22 14:01;20/12/1996;;
7-7-22 14:01;20/12/1996;;
7-7-22 14:01;20/12/1996;;
7-7-22 14:01;20/12/1996;;
7-7-22 14:01;20/12/1996;;
7-7-22 14:01;21/12/1996;;
7-7-22 14:01;21/12/1996;;
7-7-22 14:01;21/12/1996;;
7-7-22 14:01;21/12/1996;;
7-7-22 14:01;22/12/1996;;
7-7-22 14:01;23/12/1996;;
7-7-22 14:01;23/12/1996;;
7-7-22 14:01;23/12/1996;;
7-7-22 14:01;23/12/1996;;
7-7-22 14:01;23/12/1996;;
7-7-22 14:01;23/12/1996;;
7-7-22 14:01;23/12/1996;;
7-7-22 14:01;23/12/1996;;
7-7-22 14:01;24/12/1996;;
7-7-22 14:01;24/12/1996;;
7-7-22 14:01;25/12/1996;;
7-7-22 14:01;25/12/1996;;
7-7-22 14:01;25/12/1996;;
7-7-22 14:01;25/12/1996;;
7-7-22 14:01;25/12/1996;;
7-7-22 14:01;25/12/1996;;
7-7-22 14:01;25/12/1996;;
7-7-22 14:01;26/12/1996;;
7-7-22 14:01;26/12/1996;;
7-7-22 14:01;26/12/1996;;
7-7-22 14:01;26/12/1996;;
7-7-22 14:01;26/12/1996;;
7-7-22 14:01;26/12/1996;;
7-7-22 14:01;26/12/1996;;
7-7-22 14:01;27/12/1996;;
7-7-22 14:01;27/12/1996;;
7-7-22 14:01;27/12/1996;;
7-7-22 14:01;27/12/1996;;
7-7-22 14:01;27/12/1996;;
7-7-22 14:01;27/12/1996;;
7-7-22 14:01;27/12/1996;;
7-7-22 14:01;28/12/1996;;
7-7-22 14:01;28/12/1996;;
7-7-22 14:01;28/12/1996;;
7-7-22 14:01;28/12/1996;;
7-7-22 14:01;28/12/1996;;
7-7-22 14:01;28/12/1996;;
7-7-22 14:01;28/12/1996;;
7-7-22 14:01;28/12/1996;;
7-7-22 14:01;29/12/1996;;
7-7-22 14:01;29/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;30/12/1996;;
7-7-22 14:01;31/12/1996;;
7-7-22 14:01;31/12/1996;;
7-7-22 14:01;31/12/1996;;
7-7-22 14:01;31/12/1996;;
7-7-22 14:01;31/12/1996;;
7-7-22 14:01;31/12/1996;;
7-7-22 14:01;01/01/1997;;
7-7-22 14:01;01/01/1997;;
7-7-22 14:01;01/01/1997;;
7-7-22 14:01;01/01/1997;;
7-7-22 14:01;01/01/1997;;
7-7-22 14:01;01/01/1997;;
7-7-22 14:01;01/01/1997;;
7-7-22 14:01;01/01/1997;;
7-7-22 14:01;01/01/1997;;
7-7-22 14:01;02/01/1997;;
7-7-22 14:01;02/01/1997;;
7-7-22 14:01;02/01/1997;;
7-7-22 14:01;02/01/1997;;
7-7-22 14:01;03/01/1997;;
7-7-22 14:01;03/01/1997;;
7-7-22 14:01;03/01/1997;;
7-7-22 14:01;03/01/1997;;
7-7-22 14:01;03/01/1997;;
7-7-22 14:01;03/01/1997;;
7-7-22 14:01;03/01/1997;;
7-7-22 14:01;03/01/1997;;
7-7-22 14:01;03/01/1997;;
7-7-22 14:01;03/01/1997;;
7-7-22 14:01;04/01/1997;;
7-7-22 14:01;04/01/1997;;
7-7-22 14:01;04/01/1997;;
7-7-22 14:01;04/01/1997;;
7-7-22 14:01;04/01/1997;;
7-7-22 14:01;04/01/1997;;
7-7-22 14:01;04/01/1997;;
7-7-22 14:01;04/01/1997;;
7-7-22 14:01;04/01/1997;;
7-7-22 14:01;04/01/1997;;
7-7-22 14:01;05/01/1997;;
7-7-22 14:01;05/01/1997;;
7-7-22 14:01;05/01/1997;;
7-7-22 14:01;05/01/1997;;
7-7-22 14:01;05/01/1997;;
7-7-22 14:01;05/01/1997;;
7-7-22 14:01;05/01/1997;;
7-7-22 14:01;05/01/1997;;
7-7-22 14:01;06/01/1997;;
7-7-22 14:01;06/01/1997;;
7-7-22 14:01;06/01/1997;;
7-7-22 14:01;06/01/1997;;
7-7-22 14:01;06/01/1997;;
7-7-22 14:01;06/01/1997;;
7-7-22 14:01;06/01/1997;;
7-7-22 14:01;06/01/1997;;
7-7-22 14:01;07/01/1997;;
7-7-22 14:01;07/01/1997;;
7-7-22 14:01;07/01/1997;;
7-7-22 14:01;07/01/1997;;
7-7-22 14:01;07/01/1997;;
7-7-22 14:01;07/01/1997;;
7-7-22 14:01;07/01/1997;;
7-7-22 14:01;07/01/1997;;
7-7-22 14:01;07/01/1997;;
7-7-22 14:01;08/01/1997;;
7-7-22 14:01;08/01/1997;;
7-7-22 14:01;08/01/1997;;
7-7-22 14:01;08/01/1997;;
7-7-22 14:01;08/01/1997;;
7-7-22 14:01;09/01/1997;;
7-7-22 14:01;09/01/1997;;
7-7-22 14:01;09/01/1997;;
7-7-22 14:01;09/01/1997;;
7-7-22 14:01;09/01/1997;;
7-7-22 14:01;09/01/1997;;
7-7-22 14:01;09/01/1997;;
7-7-22 14:01;09/01/1997;;
7-7-22 14:01;10/01/1997;;
7-7-22 14:01;10/01/1997;;
7-7-22 14:01;10/01/1997;;
7-7-22 14:01;10/01/1997;;
7-7-22 14:01;10/01/1997;;
7-7-22 14:01;10/01/1997;;
7-7-22 14:01;10/01/1997;;
7-7-22 14:01;10/01/1997;;
7-7-22 14:01;10/01/1997;;
7-7-22 14:01;10/01/1997;;
7-7-22 14:01;10/01/1997;;
7-7-22 14:01;11/01/1997;;
7-7-22 14:01;11/01/1997;;
7-7-22 14:01;11/01/1997;;
7-7-22 14:01;11/01/1997;;
7-7-22 14:01;11/01/1997;;
7-7-22 14:01;11/01/1997;;
7-7-22 14:01;11/01/1997;;
7-7-22 14:01;11/01/1997;;
7-7-22 14:01;11/01/1997;;
7-7-22 14:01;12/01/1997;;
7-7-22 14:01;12/01/1997;;
7-7-22 14:01;12/01/1997;;
7-7-22 14:01;12/01/1997;;
7-7-22 14:01;12/01/1997;;
7-7-22 14:01;12/01/1997;;
7-7-22 14:01;12/01/1997;;
7-7-22 14:01;12/01/1997;;
7-7-22 14:01;12/01/1997;;
7-7-22 14:01;12/01/1997;;
7-7-22 14:01;12/01/1997;;
7-7-22 14:01;13/01/1997;;
7-7-22 14:01;13/01/1997;;
7-7-22 14:01;13/01/1997;;
7-7-22 14:01;13/01/1997;;
7-7-22 14:01;13/01/1997;;
7-7-22 14:01;13/01/1997;;
7-7-22 14:01;13/01/1997;;
7-7-22 14:01;13/01/1997;;
7-7-22 14:01;14/01/1997;;
7-7-22 14:01;14/01/1997;;
7-7-22 14:01;14/01/1997;;
7-7-22 14:01;14/01/1997;;
7-7-22 14:01;14/01/1997;;
7-7-22 14:01;14/01/1997;;
7-7-22 14:01;15/01/1997;;
7-7-22 14:01;15/01/1997;;
7-7-22 14:01;15/01/1997;;
7-7-22 14:01;15/01/1997;;
7-7-22 14:01;15/01/1997;;
7-7-22 14:01;15/01/1997;;
7-7-22 14:01;15/01/1997;;
7-7-22 14:01;16/01/1997;;
7-7-22 14:01;16/01/1997;;
7-7-22 14:01;16/01/1997;;
7-7-22 14:01;16/01/1997;;
7-7-22 14:01;16/01/1997;;
7-7-22 14:01;16/01/1997;;
7-7-22 14:01;17/01/1997;;
7-7-22 14:01;17/01/1997;;
7-7-22 14:01;17/01/1997;;
7-7-22 14:01;17/01/1997;;
7-7-22 14:01;17/01/1997;;
7-7-22 14:01;17/01/1997;;
7-7-22 14:01;17/01/1997;;
7-7-22 14:01;17/01/1997;;
7-7-22 14:01;17/01/1997;;
7-7-22 14:01;17/01/1997;;
7-7-22 14:01;18/01/1997;;
7-7-22 14:01;18/01/1997;;
7-7-22 14:01;18/01/1997;;
7-7-22 14:01;18/01/1997;;
7-7-22 14:01;18/01/1997;;
7-7-22 14:01;18/01/1997;;
7-7-22 14:01;18/01/1997;;
7-7-22 14:01;18/01/1997;;
7-7-22 14:01;18/01/1997;;
7-7-22 14:01;19/01/1997;;
7-7-22 14:01;19/01/1997;;
7-7-22 14:01;19/01/1997;;
7-7-22 14:01;19/01/1997;;
7-7-22 14:01;19/01/1997;;
7-7-22 14:01;19/01/1997;;
7-7-22 14:01;19/01/1997;;
7-7-22 14:01;20/01/1997;;
7-7-22 14:01;20/01/1997;;
7-7-22 14:01;20/01/1997;;
7-7-22 14:01;20/01/1997;;
7-7-22 14:01;20/01/1997;;
7-7-22 14:01;20/01/1997;;
7-7-22 14:01;20/01/1997;;
7-7-22 14:01;20/01/1997;;
7-7-22 14:01;21/01/1997;;
7-7-22 14:01;21/01/1997;;
7-7-22 14:01;21/01/1997;;
7-7-22 14:01;21/01/1997;;
7-7-22 14:01;21/01/1997;;
7-7-22 14:01;22/01/1997;;
7-7-22 14:01;22/01/1997;;
7-7-22 14:01;22/01/1997;;
7-7-22 14:01;22/01/1997;;
7-7-22 14:01;22/01/1997;;
7-7-22 14:01;22/01/1997;;
7-7-22 14:01;22/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;23/01/1997;;
7-7-22 14:01;24/01/1997;;
7-7-22 14:01;24/01/1997;;
7-7-22 14:01;24/01/1997;;
7-7-22 14:01;24/01/1997;;
7-7-22 14:01;24/01/1997;;
7-7-22 14:01;24/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;25/01/1997;;
7-7-22 14:01;26/01/1997;;
7-7-22 14:01;26/01/1997;;
7-7-22 14:01;27/01/1997;;
7-7-22 14:01;27/01/1997;;
7-7-22 14:01;27/01/1997;;
7-7-22 14:01;27/01/1997;;
7-7-22 14:01;27/01/1997;;
7-7-22 14:01;27/01/1997;;
7-7-22 14:01;27/01/1997;;
7-7-22 14:01;28/01/1997;;
7-7-22 14:01;28/01/1997;;
7-7-22 14:01;28/01/1997;;
7-7-22 14:01;28/01/1997;;
7-7-22 14:01;28/01/1997;;
7-7-22 14:01;28/01/1997;;
7-7-22 14:01;28/01/1997;;
7-7-22 14:01;28/01/1997;;
7-7-22 14:01;29/01/1997;;
7-7-22 14:01;29/01/1997;;
7-7-22 14:01;29/01/1997;;
7-7-22 14:01;29/01/1997;;
7-7-22 14:01;29/01/1997;;
7-7-22 14:01;30/01/1997;;
7-7-22 14:01;30/01/1997;;
7-7-22 14:01;30/01/1997;;
7-7-22 14:01;30/01/1997;;
7-7-22 14:01;30/01/1997;;
7-7-22 14:01;31/01/1997;;
7-7-22 14:01;31/01/1997;;
7-7-22 14:01;01/02/1997;;
7-7-22 14:01;01/02/1997;;
7-7-22 14:01;01/02/1997;;
7-7-22 14:01;01/02/1997;;
7-7-22 14:01;01/02/1997;;
7-7-22 14:01;01/02/1997;;
7-7-22 14:01;01/02/1997;;
7-7-22 14:01;01/02/1997;;
7-7-22 14:01;02/02/1997;;
7-7-22 14:01;02/02/1997;;
7-7-22 14:01;02/02/1997;;
7-7-22 14:01;02/02/1997;;
7-7-22 14:01;02/02/1997;;
7-7-22 14:01;02/02/1997;;
7-7-22 14:01;02/02/1997;;
7-7-22 14:01;02/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;03/02/1997;;
7-7-22 14:01;04/02/1997;;
7-7-22 14:01;04/02/1997;;
7-7-22 14:01;04/02/1997;;
7-7-22 14:01;04/02/1997;;
7-7-22 14:01;04/02/1997;;
7-7-22 14:01;04/02/1997;;
7-7-22 14:01;05/02/1997;;
7-7-22 14:01;05/02/1997;;
7-7-22 14:01;05/02/1997;;
7-7-22 14:01;05/02/1997;;
7-7-22 14:01;05/02/1997;;
7-7-22 14:01;05/02/1997;;
7-7-22 14:01;06/02/1997;;
7-7-22 14:01;06/02/1997;;
7-7-22 14:01;06/02/1997;;
7-7-22 14:01;06/02/1997;;
7-7-22 14:01;06/02/1997;;
7-7-22 14:01;06/02/1997;;
7-7-22 14:01;06/02/1997;;
7-7-22 14:01;06/02/1997;;
7-7-22 14:01;06/02/1997;;
7-7-22 14:01;06/02/1997;;
7-7-22 14:01;06/02/1997;;
7-7-22 14:01;07/02/1997;;
7-7-22 14:01;07/02/1997;;
7-7-22 14:01;07/02/1997;;
7-7-22 14:01;07/02/1997;;
7-7-22 14:01;07/02/1997;;
7-7-22 14:01;08/02/1997;;
7-7-22 14:01;08/02/1997;;
7-7-22 14:01;08/02/1997;;
7-7-22 14:01;08/02/1997;;
7-7-22 14:01;08/02/1997;;
7-7-22 14:01;08/02/1997;;
7-7-22 14:01;08/02/1997;;
7-7-22 14:01;08/02/1997;;
7-7-22 14:01;09/02/1997;;
7-7-22 14:01;09/02/1997;;
7-7-22 14:01;09/02/1997;;
7-7-22 14:01;09/02/1997;;
7-7-22 14:01;09/02/1997;;
7-7-22 14:01;09/02/1997;;
7-7-22 14:01;10/02/1997;;
7-7-22 14:01;10/02/1997;;
7-7-22 14:01;10/02/1997;;
7-7-22 14:01;10/02/1997;;
7-7-22 14:01;10/02/1997;;
7-7-22 14:01;10/02/1997;;
7-7-22 14:01;10/02/1997;;
7-7-22 14:01;11/02/1997;;
7-7-22 14:01;11/02/1997;;
7-7-22 14:01;11/02/1997;;
7-7-22 14:01;11/02/1997;;
7-7-22 14:01;11/02/1997;;
7-7-22 14:01;11/02/1997;;
7-7-22 14:01;11/02/1997;;
7-7-22 14:01;11/02/1997;;
7-7-22 14:01;11/02/1997;;
7-7-22 14:01;12/02/1997;;
7-7-22 14:01;12/02/1997;;
7-7-22 14:01;12/02/1997;;
7-7-22 14:01;12/02/1997;;
7-7-22 14:01;12/02/1997;;
7-7-22 14:01;12/02/1997;;
7-7-22 14:01;12/02/1997;;
7-7-22 14:01;12/02/1997;;
7-7-22 14:01;12/02/1997;;
7-7-22 14:01;13/02/1997;;
7-7-22 14:01;13/02/1997;;
7-7-22 14:01;13/02/1997;;
7-7-22 14:01;13/02/1997;;
7-7-22 14:01;13/02/1997;;
7-7-22 14:01;13/02/1997;;
7-7-22 14:01;13/02/1997;;
7-7-22 14:01;13/02/1997;;
7-7-22 14:01;13/02/1997;;
7-7-22 14:01;13/02/1997;;
7-7-22 14:01;14/02/1997;;
7-7-22 14:01;14/02/1997;;
7-7-22 14:01;14/02/1997;;
7-7-22 14:01;14/02/1997;;
7-7-22 14:01;14/02/1997;;
7-7-22 14:01;14/02/1997;;
7-7-22 14:01;14/02/1997;;
7-7-22 14:01;14/02/1997;;
7-7-22 14:01;14/02/1997;;
7-7-22 14:01;14/02/1997;;
7-7-22 14:01;14/02/1997;;
7-7-22 14:01;15/02/1997;;
7-7-22 14:01;15/02/1997;;
7-7-22 14:01;15/02/1997;;
7-7-22 14:01;15/02/1997;;
7-7-22 14:01;15/02/1997;;
7-7-22 14:01;15/02/1997;;
7-7-22 14:01;15/02/1997;;
7-7-22 14:01;15/02/1997;;
7-7-22 14:01;15/02/1997;;
7-7-22 14:01;16/02/1997;;
7-7-22 14:01;16/02/1997;;
7-7-22 14:01;16/02/1997;;
7-7-22 14:01;16/02/1997;;
7-7-22 14:01;16/02/1997;;
7-7-22 14:01;17/02/1997;;
7-7-22 14:01;17/02/1997;;
7-7-22 14:01;17/02/1997;;
7-7-22 14:01;17/02/1997;;
7-7-22 14:01;17/02/1997;;
7-7-22 14:01;17/02/1997;;
7-7-22 14:01;17/02/1997;;
7-7-22 14:01;17/02/1997;;
7-7-22 14:01;17/02/1997;;
7-7-22 14:01;17/02/1997;;
7-7-22 14:01;18/02/1997;;
7-7-22 14:01;18/02/1997;;
7-7-22 14:01;18/02/1997;;
7-7-22 14:01;18/02/1997;;
7-7-22 14:01;18/02/1997;;
7-7-22 14:01;18/02/1997;;
7-7-22 14:01;18/02/1997;;
7-7-22 14:01;19/02/1997;;
7-7-22 14:01;19/02/1997;;
7-7-22 14:01;19/02/1997;;
7-7-22 14:01;19/02/1997;;
7-7-22 14:01;19/02/1997;;
7-7-22 14:01;19/02/1997;;
7-7-22 14:01;19/02/1997;;
7-7-22 14:01;19/02/1997;;
7-7-22 14:01;19/02/1997;;
7-7-22 14:01;20/02/1997;;
7-7-22 14:01;20/02/1997;;
7-7-22 14:01;20/02/1997;;
7-7-22 14:01;20/02/1997;;
7-7-22 14:01;20/02/1997;;
7-7-22 14:01;20/02/1997;;
7-7-22 14:01;20/02/1997;;
7-7-22 14:01;20/02/1997;;
7-7-22 14:01;20/02/1997;;
7-7-22 14:01;20/02/1997;;
7-7-22 14:01;21/02/1997;;
7-7-22 14:01;21/02/1997;;
7-7-22 14:01;21/02/1997;;
7-7-22 14:01;21/02/1997;;
7-7-22 14:01;21/02/1997;;
7-7-22 14:01;21/02/1997;;
7-7-22 14:01;21/02/1997;;
7-7-22 14:01;21/02/1997;;
7-7-22 14:01;21/02/1997;;
7-7-22 14:01;21/02/1997;;
7-7-22 14:01;21/02/1997;;
7-7-22 14:01;21/02/1997;;
7-7-22 14:01;22/02/1997;;
7-7-22 14:01;22/02/1997;;
7-7-22 14:01;22/02/1997;;
7-7-22 14:01;22/02/1997;;
7-7-22 14:01;22/02/1997;;
7-7-22 14:01;23/02/1997;;
7-7-22 14:01;23/02/1997;;
7-7-22 14:01;23/02/1997;;
7-7-22 14:01;23/02/1997;;
7-7-22 14:01;23/02/1997;;
7-7-22 14:01;23/02/1997;;
7-7-22 14:01;23/02/1997;;
7-7-22 14:01;23/02/1997;;
7-7-22 14:01;23/02/1997;;
7-7-22 14:01;23/02/1997;;
7-7-22 14:01;24/02/1997;;
7-7-22 14:01;24/02/1997;;
7-7-22 14:01;24/02/1997;;
7-7-22 14:01;24/02/1997;;
7-7-22 14:01;24/02/1997;;
7-7-22 14:01;24/02/1997;;
7-7-22 14:01;24/02/1997;;
7-7-22 14:01;24/02/1997;;
7-7-22 14:01;24/02/1997;;
7-7-22 14:01;24/02/1997;;
7-7-22 14:01;25/02/1997;;
7-7-22 14:01;25/02/1997;;
7-7-22 14:01;25/02/1997;;
7-7-22 14:01;25/02/1997;;
7-7-22 14:01;26/02/1997;;
7-7-22 14:01;26/02/1997;;
7-7-22 14:01;26/02/1997;;
7-7-22 14:01;26/02/1997;;
7-7-22 14:01;26/02/1997;;
7-7-22 14:01;26/02/1997;;
7-7-22 14:01;26/02/1997;;
7-7-22 14:01;26/02/1997;;
7-7-22 14:01;26/02/1997;;
7-7-22 14:01;26/02/1997;;
7-7-22 14:01;27/02/1997;;
7-7-22 14:01;27/02/1997;;
7-7-22 14:01;27/02/1997;;
7-7-22 14:01;27/02/1997;;
7-7-22 14:01;27/02/1997;;
7-7-22 14:01;27/02/1997;;
7-7-22 14:01;27/02/1997;;
7-7-22 14:01;27/02/1997;;
7-7-22 14:01;27/02/1997;;
7-7-22 14:01;28/02/1997;;
7-7-22 14:01;28/02/1997;;
7-7-22 14:01;28/02/1997;;
7-7-22 14:01;28/02/1997;;
7-7-22 14:01;28/02/1997;;
7-7-22 14:01;28/02/1997;;
7-7-22 14:01;28/02/1997;;
7-7-22 14:01;28/02/1997;;
7-7-22 14:01;28/02/1997;;
7-7-22 14:01;01/03/1997;;
7-7-22 14:01;01/03/1997;;
7-7-22 14:01;01/03/1997;;
7-7-22 14:01;01/03/1997;;
7-7-22 14:01;01/03/1997;;
7-7-22 14:01;01/03/1997;;
7-7-22 14:01;01/03/1997;;
7-7-22 14:01;01/03/1997;;
7-7-22 14:01;01/03/1997;;
7-7-22 14:01;01/03/1997;;
7-7-22 14:01;01/03/1997;;
7-7-22 14:01;02/03/1997;;
7-7-22 14:01;02/03/1997;;
7-7-22 14:01;02/03/1997;;
7-7-22 14:01;02/03/1997;;
7-7-22 14:01;02/03/1997;;
7-7-22 14:01;02/03/1997;;
7-7-22 14:01;02/03/1997;;
7-7-22 14:01;03/03/1997;;
7-7-22 14:01;03/03/1997;;
7-7-22 14:01;03/03/1997;;
7-7-22 14:01;03/03/1997;;
7-7-22 14:01;03/03/1997;;
7-7-22 14:01;03/03/1997;;
7-7-22 14:01;03/03/1997;;
7-7-22 14:01;03/03/1997;;
7-7-22 14:01;03/03/1997;;
7-7-22 14:01;03/03/1997;;
7-7-22 14:01;04/03/1997;;
7-7-22 14:01;04/03/1997;;
7-7-22 14:01;04/03/1997;;
7-7-22 14:01;04/03/1997;;
7-7-22 14:01;04/03/1997;;
7-7-22 14:01;04/03/1997;;
7-7-22 14:01;04/03/1997;;
7-7-22 14:01;04/03/1997;;
7-7-22 14:01;04/03/1997;;
7-7-22 14:01;04/03/1997;;
7-7-22 14:01;04/03/1997;;
7-7-22 14:01;04/03/1997;;
7-7-22 14:01;05/03/1997;;
7-7-22 14:01;05/03/1997;;
7-7-22 14:01;05/03/1997;;
7-7-22 14:01;05/03/1997;;
7-7-22 14:01;05/03/1997;;
7-7-22 14:01;05/03/1997;;
7-7-22 14:01;05/03/1997;;
7-7-22 14:01;05/03/1997;;
7-7-22 14:01;06/03/1997;;
7-7-22 14:01;06/03/1997;;
7-7-22 14:01;06/03/1997;;
7-7-22 14:01;06/03/1997;;
7-7-22 14:01;06/03/1997;;
7-7-22 14:01;06/03/1997;;
7-7-22 14:01;06/03/1997;;
7-7-22 14:01;06/03/1997;;
7-7-22 14:01;06/03/1997;;
7-7-22 14:01;06/03/1997;;
7-7-22 14:01;07/03/1997;;
7-7-22 14:01;07/03/1997;;
7-7-22 14:01;07/03/1997;;
7-7-22 14:01;07/03/1997;;
7-7-22 14:01;07/03/1997;;
7-7-22 14:01;07/03/1997;;
7-7-22 14:01;07/03/1997;;
7-7-22 14:01;07/03/1997;;
7-7-22 14:01;08/03/1997;;
7-7-22 14:01;08/03/1997;;
7-7-22 14:01;08/03/1997;;
7-7-22 14:01;08/03/1997;;
7-7-22 14:01;08/03/1997;;
7-7-22 14:01;08/03/1997;;
7-7-22 14:01;08/03/1997;;
7-7-22 14:01;08/03/1997;;
7-7-22 14:01;09/03/1997;;
7-7-22 14:01;09/03/1997;;
7-7-22 14:01;09/03/1997;;
7-7-22 14:01;09/03/1997;;
7-7-22 14:01;09/03/1997;;
7-7-22 14:01;09/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;10/03/1997;;
7-7-22 14:01;11/03/1997;;
7-7-22 14:01;11/03/1997;;
7-7-22 14:01;11/03/1997;;
7-7-22 14:01;11/03/1997;;
7-7-22 14:01;11/03/1997;;
7-7-22 14:01;12/03/1997;;
7-7-22 14:01;12/03/1997;;
7-7-22 14:01;12/03/1997;;
7-7-22 14:01;12/03/1997;;
7-7-22 14:01;12/03/1997;;
7-7-22 14:01;12/03/1997;;
7-7-22 14:01;12/03/1997;;
7-7-22 14:01;12/03/1997;;
7-7-22 14:01;12/03/1997;;
7-7-22 14:01;13/03/1997;;
7-7-22 14:01;13/03/1997;;
7-7-22 14:01;13/03/1997;;
7-7-22 14:01;13/03/1997;;
7-7-22 14:01;13/03/1997;;
7-7-22 14:01;13/03/1997;;
7-7-22 14:01;13/03/1997;;
7-7-22 14:01;14/03/1997;;
7-7-22 14:01;14/03/1997;;
7-7-22 14:01;14/03/1997;;
7-7-22 14:01;14/03/1997;;
7-7-22 14:01;14/03/1997;;
7-7-22 14:01;15/03/1997;;
7-7-22 14:01;15/03/1997;;
7-7-22 14:01;15/03/1997;;
7-7-22 14:01;15/03/1997;;
7-7-22 14:01;15/03/1997;;
7-7-22 14:01;15/03/1997;;
7-7-22 14:01;15/03/1997;;
7-7-22 14:01;15/03/1997;;
7-7-22 14:01;15/03/1997;;
7-7-22 14:01;16/03/1997;;
7-7-22 14:01;16/03/1997;;
7-7-22 14:01;16/03/1997;;
7-7-22 14:01;16/03/1997;;
7-7-22 14:01;17/03/1997;;
7-7-22 14:01;17/03/1997;;
7-7-22 14:01;17/03/1997;;
7-7-22 14:01;17/03/1997;;
7-7-22 14:01;17/03/1997;;
7-7-22 14:01;17/03/1997;;
7-7-22 14:01;17/03/1997;;
7-7-22 14:01;17/03/1997;;
7-7-22 14:01;17/03/1997;;
7-7-22 14:01;18/03/1997;;
7-7-22 14:01;18/03/1997;;
7-7-22 14:01;18/03/1997;;
7-7-22 14:01;18/03/1997;;
7-7-22 14:01;18/03/1997;;
7-7-22 14:01;18/03/1997;;
